Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,SPY,SPY,SPY,SPY,SPY,,,
2022-04-12,2022,4,12,Tuesday,15,2022-15,418.2,420.72,412.13,413.68,84363600,-0.003705193812682084,425.5935714285714,415.7518
2022-04-13,2022,4,13,Wednesday,15,2022-15,413.43,419.17,413.25,418.41,74070400,0.011453629318717962,425.1092857142857,415.5962
2022-04-14,2022,4,14,Thursday,15,2022-15,418.64,419.75,413.1,413.2,97869500,-0.012451668824119633,424.1042857142857,415.2536
2022-04-18,2022,4,18,Monday,16,2022-16,412.28,415.05,411.15,413.37,66002500,0.00041100770966262523,422.89428571428573,415.1168
2022-04-19,2022,4,19,Tuesday,16,2022-16,413.27,420.76,413.1,420.05,77821000,0.01614282928955446,421.78142857142853,415.074
2022-04-20,2022,4,20,Wednesday,16,2022-16,421.82,422.44,418.58,419.74,65224400,-0.000741711111332255,420.83857142857147,415.05199999999996
2022-04-21,2022,4,21,Thursday,16,2022-16,423.35,424.74,412.55,413.46,85417300,-0.014953420518238114,419.92285714285714,414.83520000000004
2022-04-22,2022,4,22,Friday,16,2022-16,412.37,413.48,401.55,402.11,132471800,-0.02743913195527503,418.11,414.26719999999995
2022-04-25,2022,4,25,Monday,17,2022-17,399.88,404.62,395.32,404.45,119647700,0.005797522709006797,416.20285714285717,413.90079999999995
2022-04-26,2022,4,26,Tuesday,17,2022-17,401.92,402.11,392.7,392.73,103996300,-0.02896094818930317,413.8478571428572,413.46659999999997
2022-04-27,2022,4,27,Wednesday,17,2022-17,393.81,399.17,391.7,393.84,122030000,0.00281193699775395,411.87642857142856,413.0818
2022-04-28,2022,4,28,Thursday,17,2022-17,398.58,405.51,394.15,403.79,105449100,0.025259406015473385,410.4635714285714,412.76279999999997
2022-04-29,2022,4,29,Friday,17,2022-17,399.8,401.95,388.12,388.86,145491100,-0.036955745085245684,408.065,412.1358
2022-05-02,2022,5,2,Monday,18,2022-18,388.93,392.56,382.27,391.2,158312500,0.006019575332823601,406.3492857142857,411.735
2022-05-03,2022,5,3,Tuesday,18,2022-18,391.7,395.4,390.15,393.0,100028200,0.004583833763789347,404.8721428571429,411.4234
2022-05-04,2022,5,4,Wednesday,18,2022-18,393.66,405.53,390.48,404.96,144247900,0.030453207414602224,403.9114285714286,411.43879999999996
2022-05-05,2022,5,5,Thursday,18,2022-18,400.71,401.13,386.45,390.57,172929100,-0.0355429418717198,402.295,411.30979999999994
2022-05-06,2022,5,6,Friday,18,2022-18,388.01,391.51,382.95,388.24,151770800,-0.00596902339938743,400.5,411.0146
2022-05-09,2022,5,9,Monday,19,2022-19,382.35,383.59,374.23,375.81,155586100,-0.03201720378988959,397.34000000000003,410.29299999999995
2022-05-10,2022,5,10,Tuesday,19,2022-19,381.77,383.28,372.65,376.68,132497200,0.0023105226102824172,394.2642857142857,409.61
2022-05-11,2022,5,11,Wednesday,19,2022-19,375.72,381.35,369.95,370.69,142361000,-0.01588603014360468,391.20928571428567,408.9322
2022-05-12,2022,5,12,Thursday,19,2022-19,367.5,373.57,363.52,370.31,125090800,-0.0010439698945459153,388.9378571428571,408.09799999999996
2022-05-13,2022,5,13,Friday,19,2022-19,374.43,380.54,373.39,379.16,104174400,0.023907756418809267,387.13142857142856,407.4818
2022-05-16,2022,5,16,Monday,20,2022-20,377.52,381.28,375.27,377.62,78622400,-0.004057605392261632,386.0521428571428,406.9014000000001
2022-05-17,2022,5,17,Tuesday,20,2022-20,383.7,385.63,379.97,385.39,83029700,0.02057053914243756,385.4485714285715,406.7162
2022-05-18,2022,5,18,Wednesday,20,2022-20,380.84,381.12,368.62,369.85,117674500,-0.04031144603042269,383.02428571428567,406.28
2022-05-19,2022,5,19,Thursday,20,2022-20,366.8,372.01,365.37,367.59,98510700,-0.006124984807387324,381.505,405.5886
2022-05-20,2022,5,20,Friday,20,2022-20,371.17,374.73,359.17,367.75,131432200,0.00043660741015516535,379.83,404.9368
2022-05-23,2022,5,23,Monday,21,2022-21,370.77,375.39,368.46,374.63,76414900,0.018710076549294463,378.51785714285717,404.5244
2022-05-24,2022,5,24,Tuesday,21,2022-21,370.51,372.96,365.23,371.77,91448800,-0.007633675465256284,376.1471428571429,404.11260000000004
2022-05-25,2022,5,25,Wednesday,21,2022-21,370.28,377.02,369.88,375.05,91472900,0.008835133411080998,375.0385714285714,403.5938
2022-05-26,2022,5,26,Thursday,21,2022-21,376.28,384.18,376.07,382.55,82168300,0.01998105744687262,374.6321428571428,403.04720000000003
2022-05-27,2022,5,27,Friday,21,2022-21,385.0,392.05,384.8,391.94,84768700,0.024549288719671436,375.7842857142858,402.58579999999995
2022-05-31,2022,5,31,Tuesday,22,2022-22,390.33,393.07,387.0,389.74,95937000,-0.005610956306688619,376.71714285714285,401.98940000000005
2022-06-01,2022,6,1,Wednesday,22,2022-22,391.85,392.86,384.08,386.59,86585800,-0.008088622487231856,377.8528571428572,401.3326
2022-06-02,2022,6,2,Thursday,22,2022-22,386.43,394.0,384.18,393.95,79609600,0.0190435141274381,379.5414285714286,400.7248
2022-06-03,2022,6,3,Friday,22,2022-22,389.24,390.79,386.51,387.48,71874300,-0.016411620360210155,380.13571428571424,400.09680000000003
2022-06-06,2022,6,6,Monday,23,2022-23,391.49,393.21,387.49,388.66,57508900,0.0030448670744340767,380.92428571428576,399.36620000000005
2022-06-07,2022,6,7,Tuesday,23,2022-23,385.18,392.85,384.72,392.39,59272400,0.009592355136522235,381.4242857142857,398.6686
2022-06-08,2022,6,8,Wednesday,23,2022-23,390.68,392.47,387.33,388.13,64350000,-0.010872198509667141,382.73,397.825
2022-06-09,2022,6,9,Thursday,23,2022-23,386.35,388.62,378.9,378.9,86289800,-0.02378296069888841,383.53785714285715,396.6904
2022-06-10,2022,6,10,Friday,23,2022-23,372.7,373.55,367.86,367.91,132893900,-0.028995630036379838,383.54928571428576,395.3898
2022-06-13,2022,6,13,Monday,24,2022-24,358.52,360.37,352.34,353.94,170004900,-0.03796812850789466,382.07142857142856,393.94300000000004
2022-06-14,2022,6,14,Tuesday,24,2022-24,355.69,356.72,349.78,352.87,104011800,-0.003013554225567594,380.72142857142853,392.45059999999995
2022-06-15,2022,6,15,Wednesday,24,2022-24,356.17,362.34,351.22,357.9,125666800,0.01425627057103429,379.4964285714286,390.98560000000003
2022-06-16,2022,6,16,Thursday,24,2022-24,349.7,350.11,343.63,346.06,134473300,-0.03309573035141122,376.89,389.39279999999997
2022-06-17,2022,6,17,Friday,24,2022-24,346.47,350.14,343.31,346.81,111113900,0.0021556152436672527,373.6664285714286,387.90020000000004
2022-06-21,2022,6,21,Tuesday,25,2022-25,352.52,356.92,352.45,355.54,76811900,0.025173858447589126,371.22357142857146,386.5396
2022-06-22,2022,6,22,Wednesday,25,2022-25,351.32,359.0,350.9,354.89,90059400,-0.0018130146849726358,368.95928571428567,385.1886
2022-06-23,2022,6,23,Thursday,25,2022-25,357.02,359.1,353.47,358.37,79292100,0.00980248922378868,366.41785714285714,384.05159999999995
2022-06-24,2022,6,24,Friday,25,2022-25,361.54,369.77,361.51,369.76,98050300,0.031793870790808754,365.15214285714285,383.1732
2022-06-27,2022,6,27,Monday,26,2022-26,370.68,370.98,367.26,368.35,66009600,-0.003819851690748388,363.70142857142855,382.17199999999997
2022-06-28,2022,6,28,Tuesday,26,2022-26,369.91,372.68,360.71,360.83,86548900,-0.020432793080719103,361.44714285714286,381.1246
2022-06-29,2022,6,29,Wednesday,26,2022-26,361.38,362.36,358.71,360.53,65676000,-0.0008144776403051779,359.4757142857143,380.0678
2022-06-30,2022,6,30,Thursday,26,2022-26,356.65,360.83,353.16,357.6,112508300,-0.008124328809650416,357.95428571428573,378.81879999999995
2022-07-01,2022,7,1,Friday,26,2022-26,356.95,361.82,354.33,361.38,74839700,0.010576707348804781,357.48785714285714,377.65160000000003
2022-07-05,2022,7,5,Tuesday,27,2022-27,356.3,362.09,353.48,362.07,81438000,0.0018885553075462802,358.06857142857143,376.62379999999996
2022-07-06,2022,7,6,Wednesday,27,2022-27,362.21,365.77,359.83,363.29,70426200,0.0033772974540255962,358.8128571428571,375.84740000000005
2022-07-07,2022,7,7,Thursday,27,2022-27,365.06,369.53,363.31,368.73,64525900,0.014977122951232102,359.5864285714286,375.13300000000004
2022-07-08,2022,7,8,Friday,27,2022-27,367.1,370.3,365.57,368.43,72397800,-0.0008225891471367319,361.1842857142857,374.64700000000005
2022-07-11,2022,7,11,Monday,28,2022-28,365.75,366.72,363.53,364.22,58366900,-0.011423431590202093,362.42785714285714,374.05460000000005
2022-07-12,2022,7,12,Tuesday,28,2022-28,363.67,366.05,359.25,361.0,62219200,-0.00884904737274761,362.8178571428571,373.19880000000006
2022-07-13,2022,7,13,Wednesday,28,2022-28,355.56,362.03,355.15,359.1,84224600,-0.0052516163501595825,363.1185714285715,372.60360000000003
2022-07-14,2022,7,14,Thursday,28,2022-28,354.15,359.31,351.72,358.23,89704800,-0.0024286568247908757,363.10857142857145,371.94419999999997
2022-07-15,2022,7,15,Friday,28,2022-28,362.63,365.19,360.72,365.07,79060400,0.019105296965008955,362.7735714285714,371.38559999999995
2022-07-18,2022,7,18,Monday,29,2022-29,368.15,368.83,360.83,362.06,63203600,-0.008257092094534624,362.32428571428574,370.5276
2022-07-19,2022,7,19,Tuesday,29,2022-29,365.97,372.41,365.32,371.84,78506000,0.02701908789084606,363.1107142857143,370.153
2022-07-20,2022,7,20,Wednesday,29,2022-29,372.03,375.62,370.66,374.21,71843800,0.006373117366455627,364.08785714285716,369.87239999999997
2022-07-21,2022,7,21,Thursday,29,2022-29,373.63,378.07,371.23,378.02,64903900,0.010183235941208846,365.5464285714285,369.9166
2022-07-22,2022,7,22,Friday,29,2022-29,378.14,379.34,372.3,374.51,72197300,-0.009277885444573974,366.4842857142857,369.8732
2022-07-25,2022,7,25,Monday,30,2022-30,375.14,375.82,372.73,374.97,53631500,0.0012151182153081752,367.4057142857143,369.9588
2022-07-26,2022,7,26,Tuesday,30,2022-30,373.33,373.54,369.64,370.53,52946400,-0.011831233561344523,367.92285714285714,369.9632
2022-07-27,2022,7,27,Wednesday,30,2022-30,373.82,381.9,373.53,380.15,82342100,0.02596618451984778,368.7385714285714,369.983
2022-07-28,2022,7,28,Thursday,30,2022-30,380.96,385.61,377.41,384.92,73966600,0.012542717392089564,369.9164285714286,370.12899999999996
2022-07-29,2022,7,29,Friday,30,2022-30,386.35,391.52,385.59,390.53,87003700,0.01457839947996975,371.7957142857143,370.2318
2022-08-01,2022,8,1,Monday,31,2022-31,387.84,391.88,387.13,389.38,69997500,-0.0029610083369592255,373.8228571428571,370.62239999999997
2022-08-02,2022,8,2,Tuesday,31,2022-31,387.81,391.49,385.63,386.81,63435400,-0.006597487283585779,375.8021428571428,371.0068
2022-08-03,2022,8,3,Wednesday,31,2022-31,388.93,394.03,388.65,392.87,67820600,0.01565942575425705,378.27642857142854,371.50919999999996
2022-08-04,2022,8,4,Thursday,31,2022-31,392.79,393.47,390.96,392.6,45656600,-0.0006755788911775307,380.2428571428572,371.8686
2022-08-05,2022,8,5,Friday,31,2022-31,388.32,392.58,388.27,391.94,56814900,-0.0016901278824306143,382.3771428571428,372.272
2022-08-08,2022,8,8,Monday,32,2022-32,393.62,395.87,390.38,391.48,53886100,-0.0011609469589730637,383.78000000000003,372.6006
2022-08-09,2022,8,9,Tuesday,32,2022-32,390.75,391.25,388.86,389.93,44931800,-0.003970906265283847,384.9028571428571,372.7482
2022-08-10,2022,8,10,Wednesday,32,2022-32,396.97,398.26,395.02,398.12,68665700,0.021003880766511163,386.3385714285714,372.8718
2022-08-11,2022,8,11,Thursday,32,2022-32,400.96,402.82,397.38,398.12,59489700,0.0,388.02500000000003,373.0394
2022-08-12,2022,8,12,Friday,32,2022-32,400.05,404.96,399.1,404.86,61694500,0.016929000104557224,390.15999999999997,373.40479999999997
2022-08-15,2022,8,15,Monday,33,2022-33,402.65,407.05,402.59,406.52,54048300,0.004121033916612005,392.73071428571427,373.65619999999996
2022-08-16,2022,8,16,Tuesday,33,2022-33,405.45,409.25,404.65,407.32,59289000,0.0019585613754882214,394.67142857142863,374.05299999999994
2022-08-17,2022,8,17,Wednesday,33,2022-33,403.73,407.13,402.43,404.43,63563400,-0.007097950624750271,396.065,374.36839999999995
2022-08-18,2022,8,18,Thursday,33,2022-33,404.63,406.29,403.34,405.61,49023200,0.002906577736560889,397.14214285714286,374.6328
2022-08-19,2022,8,19,Friday,33,2022-33,402.85,403.11,399.28,400.15,68016900,-0.013438092935047052,397.9114285714286,374.8732
2022-08-22,2022,8,22,Monday,34,2022-34,395.33,395.5,390.92,391.82,77695600,-0.020822710331620642,398.26928571428573,375.13160000000005
2022-08-23,2022,8,23,Tuesday,34,2022-34,391.4,393.78,390.32,390.87,49105200,-0.002419302642361121,398.1264285714286,375.5908
2022-08-24,2022,8,24,Wednesday,34,2022-34,390.65,393.49,389.96,392.13,49177800,0.0032013147852836266,398.09285714285716,376.3546
2022-08-25,2022,8,25,Thursday,34,2022-34,393.61,397.71,392.52,397.66,50942300,0.014117478954684959,398.5014285714286,377.2504
2022-08-26,2022,8,26,Friday,34,2022-34,397.55,398.09,384.14,384.2,103087000,-0.033849079273241656,397.9814285714286,377.77639999999997
2022-08-29,2022,8,29,Monday,35,2022-35,381.25,384.7,380.31,381.66,65370800,-0.006612095807118079,397.3907142857143,378.4884
2022-08-30,2022,8,30,Tuesday,35,2022-35,382.82,383.05,375.38,377.47,85652400,-0.010978022206479032,395.91571428571433,379.10159999999996
2022-08-31,2022,8,31,Wednesday,35,2022-35,379.1,380.34,374.47,374.6,76029700,-0.007609043472186716,394.2357142857142,379.4828
2022-09-01,2022,9,1,Thursday,35,2022-35,372.43,376.12,369.73,375.77,78740100,0.0031380424200702084,392.15785714285715,379.9004
2022-09-02,2022,9,2,Friday,35,2022-35,379.43,380.65,370.0,371.81,99632100,-0.010544555271591372,389.6785714285715,380.1692
2022-09-06,2022,9,6,Tuesday,36,2022-36,372.66,373.59,368.19,370.41,76637400,-0.003773044429652206,387.0421428571429,380.18219999999997
2022-09-07,2022,9,7,Wednesday,36,2022-36,370.1,377.83,369.88,377.06,70964200,0.017964976653876308,385.0871428571428,380.3564
2022-09-08,2022,9,8,Thursday,36,2022-36,374.8,379.98,373.59,379.53,80821700,0.006536220140289206,383.2242857142857,380.73040000000003
2022-09-09,2022,9,9,Friday,36,2022-36,381.76,386.29,381.5,385.42,76706900,0.015535158930205517,382.17214285714283,381.2282
2022-09-12,2022,9,12,Monday,37,2022-37,387.49,390.29,387.19,389.57,69256300,0.010747790978189897,382.01142857142855,381.86760000000004
2022-09-13,2022,9,13,Tuesday,37,2022-37,380.9,382.11,371.51,372.63,122947100,-0.043482525143137885,380.7085714285714,382.0926
2022-09-14,2022,9,14,Wednesday,37,2022-37,373.93,375.57,370.75,374.05,85023700,0.0038160580574801983,379.4171428571429,382.3322
2022-09-15,2022,9,15,Thursday,37,2022-37,372.49,375.34,368.53,369.8,87633800,-0.011353416651715853,377.4271428571428,382.4624
2022-09-16,2022,9,16,Friday,37,2022-37,365.63,367.64,363.7,366.98,103084800,-0.007628934312684521,376.19714285714286,382.4274
2022-09-19,2022,9,19,Monday,38,2022-38,363.84,369.83,363.76,369.83,73278500,0.007754524921213646,375.3521428571429,382.4554
2022-09-20,2022,9,20,Tuesday,38,2022-38,366.51,367.51,362.83,365.58,77274900,-0.011478248068426344,374.5028571428571,382.48260000000005
2022-09-21,2022,9,21,Wednesday,38,2022-38,367.5,370.55,359.2,359.2,106746600,-0.01744371248347576,373.40285714285716,382.4466
2022-09-22,2022,9,22,Thursday,38,2022-38,358.43,360.07,355.45,356.19,89472600,-0.00839995300083951,372.00428571428574,382.3884
2022-09-23,2022,9,23,Friday,38,2022-38,352.72,352.76,345.78,350.22,122346900,-0.016754841172793467,370.4621428571428,382.2282
2022-09-26,2022,9,26,Monday,39,2022-39,348.75,352.37,345.54,346.76,92581200,-0.009892648107175384,368.7728571428571,381.862
2022-09-27,2022,9,27,Tuesday,39,2022-39,350.29,352.55,343.48,345.87,108294100,-0.0025527022339950634,366.545,381.5382
2022-09-28,2022,9,28,Wednesday,39,2022-39,346.82,354.36,345.13,352.68,110802200,0.01967633196699614,364.6271428571428,381.155
2022-09-29,2022,9,29,Thursday,39,2022-39,349.13,349.42,342.37,345.31,112952300,-0.020889000226280263,361.76214285714286,380.577
2022-09-30,2022,9,30,Friday,39,2022-39,344.37,348.28,339.84,339.97,153711200,-0.01546345923690029,358.2192857142857,379.816
2022-10-03,2022,10,3,Monday,40,2022-40,343.68,350.79,341.9,348.94,89756500,0.02640112846464815,356.52714285714285,379.3046
2022-10-04,2022,10,4,Tuesday,40,2022-40,354.46,359.79,348.91,359.76,103602800,0.03098659346873589,355.5064285714285,379.0004
2022-10-05,2022,10,5,Wednesday,40,2022-40,355.4,361.18,353.08,358.92,88065700,-0.002328029581346591,354.7292857142857,378.7682
2022-10-06,2022,10,6,Thursday,40,2022-40,357.52,360.47,354.72,355.22,82333500,-0.0103159016368074,353.8892857142857,378.26959999999997
2022-10-07,2022,10,7,Friday,40,2022-40,351.19,355.3,343.55,345.31,107789500,-0.02789392202918617,352.1378571428572,377.47740000000005
2022-10-10,2022,10,10,Monday,41,2022-41,346.42,346.66,340.44,342.67,76042800,-0.007635221088492461,350.5014285714286,376.5202
2022-10-11,2022,10,11,Tuesday,41,2022-41,340.98,345.54,338.57,340.5,92482800,-0.006332985681562042,349.16571428571433,375.5426
2022-10-12,2022,10,12,Wednesday,41,2022-41,340.91,342.48,339.13,339.38,76991800,-0.0032985712465039008,347.965,374.594
2022-10-13,2022,10,13,Thursday,41,2022-41,332.38,349.8,331.34,348.34,147254500,0.026391286058481178,347.8307142857143,373.70340000000004
2022-10-14,2022,10,14,Friday,41,2022-41,350.79,352.42,339.76,340.4,123737000,-0.022788804690980435,347.3764285714286,372.65939999999995
2022-10-17,2022,10,17,Monday,42,2022-42,346.47,350.25,340.06,349.14,93168200,0.025696764462448396,347.61,371.8034
2022-10-18,2022,10,18,Tuesday,42,2022-42,357.05,357.36,349.81,353.25,97162900,0.01174975108718801,347.6507142857143,371.03880000000004
2022-10-19,2022,10,19,Wednesday,42,2022-42,351.21,353.93,347.94,350.74,79746900,-0.007086456287198617,348.0385714285715,370.255
2022-10-20,2022,10,20,Thursday,42,2022-42,350.3,354.71,347.04,347.8,88283100,-0.008385428122763883,348.59785714285715,369.2486
2022-10-21,2022,10,21,Friday,42,2022-42,347.53,356.74,346.02,356.25,131038400,0.0243016073754887,349.11999999999995,368.41119999999995
2022-10-24,2022,10,24,Monday,43,2022-43,357.78,361.75,355.13,360.61,85436900,0.012236270184945885,349.1807142857143,367.52619999999996
2022-10-25,2022,10,25,Tuesday,43,2022-43,360.54,366.69,360.42,366.37,78846300,0.01596874899505618,349.71285714285716,366.7232
2022-10-26,2022,10,26,Wednesday,43,2022-43,363.23,368.9,362.97,363.61,104087300,-0.007534187468909548,350.3121428571429,365.849
2022-10-27,2022,10,27,Thursday,43,2022-43,364.61,366.45,361.05,361.67,81971800,-0.005339985661561464,351.48071428571427,364.9938
2022-10-28,2022,10,28,Friday,43,2022-43,361.57,370.75,361.38,370.27,100302000,0.023790753359089978,353.45214285714286,364.28700000000003
2022-10-31,2022,10,31,Monday,44,2022-44,367.82,369.68,366.7,367.6,96631300,-0.007223268483452339,355.3878571428571,363.63599999999997
2022-11-01,2022,11,1,Tuesday,44,2022-44,371.34,371.58,364.82,365.99,85407600,-0.0043758217274172395,357.2885714285715,363.11940000000004
2022-11-02,2022,11,2,Wednesday,44,2022-44,365.4,369.9,356.7,356.81,126990400,-0.025096224401307432,357.8935714285714,362.4382
2022-11-03,2022,11,3,Thursday,44,2022-44,353.57,356.17,351.02,353.13,87100100,-0.010296851834777576,358.80285714285714,361.6582
2022-11-04,2022,11,4,Friday,44,2022-44,358.83,360.61,352.17,358.21,103505200,0.014393112972917788,359.4507142857143,360.8692
2022-11-07,2022,11,7,Monday,45,2022-45,359.51,362.23,357.43,361.64,68286900,0.009565780705480531,360.05000000000007,360.41799999999995
2022-11-08,2022,11,8,Tuesday,45,2022-45,362.75,366.56,359.52,363.59,84641100,0.005395151789381325,360.96785714285716,360.05659999999995
2022-11-09,2022,11,9,Wednesday,45,2022-45,361.62,362.77,355.61,356.1,78495500,-0.020602217370310094,361.5607142857143,359.6292000000001
2022-11-10,2022,11,10,Thursday,45,2022-45,369.35,376.0,367.06,375.67,141455800,0.054954243575829675,362.9478571428572,359.6506
2022-11-11,2022,11,11,Friday,45,2022-45,376.53,380.11,374.64,379.31,93839900,0.009678642332070053,364.2835714285714,359.7214
2022-11-14,2022,11,14,Monday,46,2022-46,377.55,380.9,375.8,376.08,71903500,-0.008506706218896154,364.9771428571429,359.8068
2022-11-15,2022,11,15,Tuesday,46,2022-46,381.82,382.92,375.48,379.29,93194500,0.008528893477808497,366.0971428571429,359.98440000000005
2022-11-16,2022,11,16,Wednesday,46,2022-46,377.66,378.61,375.77,376.39,68508500,-0.007628670502632273,367.1485714285714,359.971
2022-11-17,2022,11,17,Thursday,46,2022-46,371.64,375.92,371.34,375.24,74496300,-0.0030599911008022396,367.5035714285714,359.88520000000005
2022-11-18,2022,11,18,Friday,46,2022-46,378.57,378.64,374.1,376.95,92922500,0.004540517592980686,368.17142857142863,359.7158
2022-11-21,2022,11,21,Monday,47,2022-47,375.62,376.75,373.74,375.58,51243200,-0.003636154612471021,368.8564285714286,359.436
2022-11-22,2022,11,22,Tuesday,47,2022-47,377.52,380.79,376.11,380.63,60429000,0.013457034411343605,370.5578571428572,359.596
2022-11-23,2022,11,23,Wednesday,47,2022-47,380.3,383.51,380.07,383.03,68261600,0.006301790998201939,372.69357142857143,359.7756
2022-11-25,2022,11,25,Friday,47,2022-47,382.47,383.5,382.19,382.94,30545400,-0.00022380535228627707,374.46,360.0384
2022-11-28,2022,11,28,Monday,48,2022-48,379.86,381.5,376.07,376.83,67881600,-0.0159570127402362,375.54499999999996,360.2354
2022-11-29,2022,11,29,Tuesday,48,2022-48,376.97,378.16,374.35,376.19,52310000,-0.0017176001087784165,376.44500000000005,360.36259999999993
2022-11-30,2022,11,30,Wednesday,48,2022-48,376.43,388.04,374.52,388.04,144566700,0.03150062700609091,378.7264285714286,360.8118
2022-12-01,2022,12,1,Thursday,48,2022-48,389.07,390.24,385.25,387.75,76398200,-0.00073581590194427,379.5892857142857,361.3828
2022-12-02,2022,12,2,Friday,48,2022-48,382.87,388.21,382.76,387.3,85342700,-0.001153648091368753,380.16,362.005
2022-12-05,2022,12,5,Monday,49,2022-49,384.48,385.42,378.98,380.34,77289800,-0.017989345781299293,380.46428571428567,362.6074
2022-12-06,2022,12,6,Tuesday,49,2022-49,380.17,380.72,372.77,374.85,77972200,-0.014414797680588731,380.1471428571428,363.1692
2022-12-07,2022,12,7,Wednesday,49,2022-49,374.01,376.58,373.08,374.21,65927900,-0.001701026827848784,379.99142857142857,363.736
2022-12-08,2022,12,8,Thursday,49,2022-49,376.1,378.21,374.32,377.15,60737900,0.007833782882866291,380.1278571428571,364.22540000000004
2022-12-09,2022,12,9,Friday,49,2022-49,375.91,378.46,374.21,374.33,81447700,-0.007470423807090509,379.94071428571425,364.80580000000003
2022-12-12,2022,12,12,Monday,50,2022-50,375.12,379.73,374.45,379.73,75405800,0.014417398709752005,380.2371428571428,365.601
2022-12-13,2022,12,13,Tuesday,50,2022-50,390.45,390.71,379.84,382.6,123782500,0.007569804908952982,380.3778571428571,366.27420000000006
2022-12-14,2022,12,14,Wednesday,50,2022-50,382.26,385.96,377.21,380.15,108111300,-0.006393531108242589,380.17214285714283,366.68199999999996
2022-12-15,2022,12,15,Thursday,50,2022-50,375.3,376.2,369.2,370.85,117705900,-0.02446172162861504,379.3085714285715,366.92060000000004
2022-12-16,2022,12,16,Friday,50,2022-50,368.3,369.64,364.34,366.48,119858000,-0.01180595340389301,378.56928571428574,367.1458
2022-12-19,2022,12,19,Monday,51,2022-51,366.67,367.0,361.71,363.37,79878100,-0.008479847870370039,377.6535714285714,367.50699999999995
2022-12-20,2022,12,20,Tuesday,51,2022-51,362.61,365.48,361.29,363.87,74427200,0.0013685371996041695,375.9271428571428,367.931
2022-12-21,2022,12,21,Wednesday,51,2022-51,366.46,370.44,365.92,369.31,78167400,0.01495248452823228,374.61,368.5072
2022-12-22,2022,12,22,Thursday,51,2022-51,366.27,369.29,358.35,364.04,100120900,-0.01426622429543567,372.9485714285714,369.0004
2022-12-23,2022,12,23,Friday,51,2022-51,363.02,366.28,361.47,366.13,59857300,0.005752460765568568,371.9335714285715,369.35619999999994
2022-12-27,2022,12,27,Tuesday,52,2022-52,366.02,366.36,363.02,364.69,51638200,-0.0039435952439139665,371.2078571428571,369.84200000000004
2022-12-28,2022,12,28,Wednesday,52,2022-52,364.62,366.59,359.93,360.16,70911500,-0.012428081236038335,370.2042857142857,370.06239999999997
2022-12-29,2022,12,29,Thursday,52,2022-52,363.0,367.51,362.47,366.64,66970900,0.018000443668730215,369.4535714285715,370.3302
2022-12-30,2022,12,30,Friday,52,2022-52,363.96,365.82,361.85,365.67,84022200,-0.0026340865414707926,368.83500000000004,370.62880000000007
2023-01-03,2023,1,3,Tuesday,01,2023-01,367.53,369.5,361.27,364.13,74850700,-0.004209762563148978,367.7207142857143,370.9554
2023-01-04,2023,1,4,Wednesday,01,2023-01,366.39,368.97,363.35,366.95,85934100,0.007720033526811276,366.6028571428571,371.1694
2023-01-05,2023,1,5,Thursday,01,2023-01,364.99,365.11,362.16,362.76,76970500,-0.011413284932590972,365.3607142857143,371.2124
2023-01-06,2023,1,6,Friday,01,2023-01,365.85,372.19,362.79,371.08,104189600,0.022932029615311933,365.3771428571428,371.30660000000006
2023-01-09,2023,1,9,Monday,02,2023-02,373.27,376.45,370.68,370.87,73978100,-0.0005668859179304153,365.6907142857143,371.4518
2023-01-10,2023,1,10,Tuesday,02,2023-02,370.28,373.53,369.35,373.47,65358100,0.007012948754661519,366.4121428571429,371.6878
2023-01-11,2023,1,11,Wednesday,02,2023-02,375.04,378.27,374.23,378.19,68881100,0.012647836672524226,367.435,371.84619999999995
2023-01-12,2023,1,12,Thursday,02,2023-02,379.29,381.03,375.23,379.57,90157700,0.00364074281546789,368.16785714285714,372.0856
2023-01-13,2023,1,13,Friday,02,2023-02,376.37,381.61,376.11,381.04,63903900,0.0038793520702151696,369.38214285714287,372.3866
2023-01-17,2023,1,17,Tuesday,03,2023-03,381.02,382.69,379.66,380.34,62677300,-0.001831827180336476,370.3971428571428,372.85720000000003
2023-01-18,2023,1,18,Wednesday,03,2023-03,381.53,382.59,374.14,374.34,99632300,-0.015787904410342835,371.0864285714286,373.2814
2023-01-19,2023,1,19,Thursday,03,2023-03,372.3,373.94,370.29,371.61,86958900,-0.007279971388174933,371.9042857142858,373.54940000000005
2023-01-20,2023,1,20,Friday,03,2023-03,373.01,378.69,371.36,378.53,91806400,0.018629035377387693,372.75357142857143,373.8872
2023-01-23,2023,1,23,Monday,04,2023-04,379.34,385.01,378.38,383.08,84178800,0.011998738451526547,373.9971428571429,374.27700000000004
2023-01-24,2023,1,24,Tuesday,04,2023-04,381.4,383.57,380.22,382.66,59524900,-0.001073479876813055,375.32071428571425,374.8082
2023-01-25,2023,1,25,Wednesday,04,2023-04,378.6,383.14,376.32,382.81,84800300,0.0003747460256304791,376.4535714285715,374.95099999999996
2023-01-26,2023,1,26,Thursday,04,2023-04,385.47,387.18,382.5,387.02,72287400,0.010990637808559356,378.18642857142856,375.10519999999997
2023-01-27,2023,1,27,Friday,04,2023-04,385.97,390.28,385.76,387.9,68346200,0.0022975584626789836,379.3878571428572,375.3416
